"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"305553002","Gold","Fall 2023","In Room","Geoffroy Hall"
"345713202","Cardinal","Fall 2023","In Room","Welch Hall"
"305913432","Cardinal","Fall 2023","In Room","Willow Hall"
"345083504","Cardinal","Fall 2023","In Room","Larch Hall"
"345093575","100 Meal Blocks","Fall 2023","History","Off Campus"
"365023517","Gold","Fall 2023","In Room","Geoffroy Hall"
"375093555","Campanile","Fall 2023","History","Off Campus"
"385143551","100 Meal Blocks","Fall 2023","History","Off Campus"
"305143602","Cardinal","Fall 2023","In Room","Friley Hall"
"305243731","Campanile","Fall 2023","History","Off Campus"
"315193759","Cardinal","Fall 2023","In Room","Friley Hall"
"315243795","100 Meal Blocks","Fall 2023","History","Off Campus"
"325263714","Gold","Fall 2023","In Room","Geoffroy Hall"
"355263733","Cardinal","Fall 2023","In Room","Barton Hall"
"315283859","Cardinal","Fall 2023","In Room","Wilson Hall"
"365473904","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 33"
"405533066","Cardinal","Fall 2023","In Room","Elm Hall"
"495743217","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"415843383","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 31"
"405963483","Campanile","Fall 2023","In Room","Birch Hall"
"415273773","Cardinal","Fall 2023","Application","Off Campus"
"435273745","Gold","Fall 2023","In Room","Larch Hall"
"475563990","Campanile","Fall 2023","In Room","Frederiksen Court 71"
"525593024","Cardinal","Fall 2023","In Room","Welch Hall"
"595603071","Cardinal","Fall 2023","In Room","Birch Hall"
"545673136","Cardinal","Fall 2023","In Room","Buchanan Hall"
"525813385","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"515913434","Gold","Fall 2023","In Room","Friley Hall"
"545033537","Cardinal","Fall 2023","In Room","Freeman Hall"
"575253690","Cardinal","Fall 2023","In Room","Friley Hall"
"525263734","Cardinal","Fall 2023","In Room","Wilson Hall"
"525313891","Cardinal","Fall 2023","Reserved","Willow Hall"
"535473966","100 Meal Blocks","Fall 2023","History","Off Campus"
"615523003","50 Meal Blocks","Fall 2023","History","Off Campus"
"615613194","Cardinal","Fall 2023","In Room","Helser Hall"
"645173647","Cardinal","Fall 2023","In Room","Helser Hall"
"605183717","50 Meal Blocks","Fall 2023","Application","Off Campus"
"605123728","Campanile","Fall 2023","In Room","Freeman Hall"
"615233763","Campanile","Fall 2023","In Room","University Village 114"
"725543064","Cardinal","Fall 2023","In Room","Friley Hall"
"725093136","Gold","Fall 2023","In Room","University Village 134"
"735783204","Cardinal","Fall 2023","In Room","Friley Hall"
"795893210","Gold","Fall 2023","History","Off Campus"
"705923402","Cardinal","Fall 2023","In Room","Willow Hall"
"765933436","Gold","Fall 2023","In Room","Helser Hall"
"795253475","Cardinal","Fall 2023","In Room","Helser Hall"
"725003510","Campanile","Fall 2023","In Room","Frederiksen Court 41"
"765223541","Campanile","Fall 2023","In Room","University Village 129"
"785203630","Cardinal","Fall 2023","In Room","Elm Hall"
"755193847","Cardinal","Fall 2023","In Room","Helser Hall"
"755403955","25 Meal Blocks","Fall 2023","Application","Off Campus"
"805533032","Cardinal","Fall 2023","In Room","Wilson Hall"
"855553093","Campanile","Fall 2023","In Room","Frederiksen Court 71"
"865693177","Cardinal","Fall 2023","In Room","Friley Hall"
"815833363","Cardinal","Fall 2023","In Room","Maple Hall"
"815043583","Gold","Fall 2023","In Room","Welch Hall"
"885033536","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 12"
"885033536","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 12"
"805333821","Campanile","Fall 2023","History","Off Campus"
"905563072","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"925603184","Cardinal","Fall 2023","In Room","Wallace Hall"
"905623248","Cardinal","Fall 2023","In Room","Martin Hall"
"985843240","50 Meal Blocks","Fall 2023","Application","Off Campus"
"925833395","Cardinal","Fall 2023","In Room","Roberts Hall"
"985993499","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"915133672","Gold","Fall 2023","In Room","Frederiksen Court 83"
"965183647","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"925433914","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"925503997","Cardinal","Fall 2023","In Room","Wilson Hall"
"965463958","Gold","Fall 2023","History","Off Campus"
"975463979","Campanile","Fall 2023","In Room","Frederiksen Court 52"
"025554034","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"045554066","Cardinal","Fall 2023","In Room","Larch Hall"
"065504034","Cardinal","Fall 2023","In Room","Linden Hall"
"035724189","50 Meal Blocks","Fall 2023","History","Off Campus"
"055604163","Cardinal","Fall 2023","In Room","Friley Hall"
"025754274","Cardinal","Fall 2023","In Room","Willow Hall"
"065734227","Cardinal","Fall 2023","In Room","Buchanan Hall"
"025844322","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"025854374","Cardinal","Fall 2023","In Room","Larch Hall"
"015834469","Cardinal","Fall 2023","In Room","Willow Hall"
"025064594","Cardinal","Fall 2023","In Room","Friley Hall"
"035054575","Gold","Fall 2023","In Room","Maple Hall"
"045744526","Gold","Fall 2023","In Room","Buchanan Hall"
"075074519","Campanile","Fall 2023","In Room","Frederiksen Court 83"
"005234752","Cardinal","Fall 2023","In Room","Maple Hall"
"045254731","Cardinal","Fall 2023","In Room","Martin Hall"
"005384811","Gold","Fall 2023","In Room","Roberts Hall"
"065914840","Gold","Fall 2023","In Room","Linden Hall"
"085404820","Cardinal","Fall 2023","In Room","Martin Hall"
"075424919","Cardinal","Fall 2023","In Room","Eaton Hall"
"135944403","Cardinal","Fall 2023","In Room","Frederiksen Court 51"
"175964468","Gold","Fall 2023","In Room","Willow Hall"
"195384720","Cardinal","Fall 2023","In Room","Eaton Hall"
"165394843","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"145454986","Campanile","Fall 2023","In Room","Wilson Hall"
"195594930","Cardinal","Fall 2023","In Room","Maple Hall"
"285744228","Cardinal","Fall 2023","In Room","Friley Hall"
"265884357","Cardinal","Fall 2023","In Room","Willow Hall"
"265984418","50 Meal Blocks","Fall 2023","History","Off Campus"
"285004415","Campanile","Fall 2023","In Room","Frederiksen Court 31"
"285494452","100 Meal Blocks","Fall 2023","Reserved","Off Campus"
"245314711","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 52"
"275254738","Cardinal","Fall 2023","In Room","Helser Hall"
"285294728","100 Meal Blocks","Fall 2023","History","Off Campus"
"205064990","50 Meal Blocks","Fall 2023","History","Off Campus"
"325744025","Cardinal","Fall 2023","In Room","Willow Hall"
"395734287","Cardinal","Fall 2023","In Room","Willow Hall"
"335094554","Cardinal","Fall 2023","In Room","Willow Hall"
"385134580","Cardinal","Fall 2023","In Room","Helser Hall"
"375104629","RA Plan","Fall 2023","In Room","Friley Hall"
"395264789","Campanile","Fall 2023","History","Off Campus"
"335764822","Cardinal","Fall 2023","In Room","Welch Hall"
"415474048","Campanile","Fall 2023","In Room","Frederiksen Court 32"
"435514024","100 Meal Blocks","Fall 2023","History","Off Campus"
"485584028","Cardinal","Fall 2023","In Room","Welch Hall"
"455624187","Cardinal","Fall 2023","In Room","Buchanan Hall"
"475784254","25 Meal Blocks","Fall 2023","History","Off Campus"
"495814387","25 Meal Blocks","Fall 2023","History","Off Campus"
"485904489","Gold","Fall 2023","In Room","Frederiksen Court 24"
"485014508","Cardinal","Fall 2023","In Room","University Village 125"
"485524575","Cardinal","Fall 2023","In Room","Helser Hall"
"405234752","Cardinal","Fall 2023","In Room","Wilson Hall"
"435474913","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"545534005","RA Plan","Fall 2023","In Room","Buchanan Hall"
"545884229","Cardinal","Fall 2023","In Room","Martin Hall"
"505924452","Cardinal","Fall 2023","In Room","Linden Hall"
"555964426","Gold","Fall 2023","In Room","Helser Hall"
"515904589","Cardinal","Fall 2023","In Room","Willow Hall"
"575264738","50 Meal Blocks","Fall 2023","In Room","University Village 105"
"585274719","Cardinal","Fall 2023","In Room","Buchanan Hall"
"675674118","Cardinal","Fall 2023","In Room","Lyon Hall"
"615704222","Cardinal","Fall 2023","In Room","Willow Hall"
"665794268","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 74"
"685804230","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 21"
"645094503","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 72"
"615114718","100 Meal Blocks","Fall 2023","Reserved","Off Campus"
"665234746","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"655354806","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 35"
"765534017","50 Meal Blocks","Fall 2023","History","Off Campus"
"755684144","Gold","Fall 2023","In Room","Buchanan Hall"
"705944431","Cardinal","Fall 2023","In Room","Larch Hall"
"715824428","100 Meal Blocks","Fall 2023","History","Off Campus"
"745944435","Cardinal","Fall 2023","In Room","Oak Hall"
"725044573","Cardinal","Fall 2023","History","Off Campus"
"775054594","Cardinal","Fall 2023","In Room","Willow Hall"
"715154758","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"775214748","Cardinal","Fall 2023","In Room","Larch Hall"
"825694153","Cardinal","Fall 2023","In Room","Larch Hall"
"845804305","Cardinal","Fall 2023","In Room","Helser Hall"
"875864358","Gold","Fall 2023","History","Off Campus"
"815914431","Gold","Fall 2023","History","Off Campus"
"855284683","Cardinal","Fall 2023","In Room","Helser Hall"
"825414923","Cardinal","Fall 2023","In Room","Willow Hall"
"865404978","Cardinal","Fall 2023","In Room","Roberts Hall"
"885424918","Cardinal","Fall 2023","In Room","Martin Hall"
"895404909","Campanile","Fall 2023","History","Off Campus"
"925414079","Cardinal","Fall 2023","In Room","Maple Hall"
"935724240","Cardinal","Fall 2023","In Room","Helser Hall"
"915864391","Campanile","Fall 2023","In Room","Frederiksen Court 42"
"905914450","Cardinal","Fall 2023","In Room","Frederiksen Court 63"
"985914408","Cardinal","Fall 2023","In Room","Wilson Hall"
"935074533","Cardinal","Fall 2023","History","Off Campus"
"955034516","Cardinal","Fall 2023","In Room","Linden Hall"
"965084506","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"985244714","Gold","Fall 2023","In Room","Frederiksen Court 42"
"055645116","Cardinal","Fall 2023","In Room","Buchanan Hall"
"005735281","Cardinal","Fall 2023","In Room","Oak Hall"
"085925280","Gold","Fall 2023","In Room","Helser Hall"
"035965434","100 Meal Blocks","Fall 2023","History","Off Campus"
"065965477","25 Meal Blocks","Fall 2023","History","Off Campus"
"085965424","Cardinal","Fall 2023","In Room","Oak Hall"
"065025517","Gold","Fall 2023","In Room","Linden Hall"
"085125649","100 Meal Blocks","Fall 2023","History","Off Campus"
"035335919","Cardinal","Fall 2023","In Room","Willow Hall"
"045415975","Cardinal","Fall 2023","In Room","Maple Hall"
"185545039","Cardinal","Fall 2023","In Room","Helser Hall"
"125685111","Campanile","Fall 2023","In Room","Frederiksen Court 62"
"145655137","Cardinal","Fall 2023","In Room","Frederiksen Court 41"
"195615119","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"195175133","50 Meal Blocks","Fall 2023","History","Off Campus"
"115675217","25 Meal Blocks","Fall 2023","History","Off Campus"
"105785387","RA Plan","Fall 2023","In Room","Friley Hall"
"155815346","Campanile","Fall 2023","In Room","Birch Hall"
"135035580","Gold","Fall 2023","In Room","Frederiksen Court 71"
"165085532","Campanile","Fall 2023","In Room","University Village 113"
"115135727","Cardinal","Fall 2023","In Room","Larch Hall"
"235585013","Cardinal","Fall 2023","In Room","Welch Hall"
"245575004","Cardinal","Fall 2023","In Room","Barton Hall"
"295745279","Cardinal","Fall 2023","In Room","Linden Hall"
"215845361","Campanile","Fall 2023","In Room","Birch Hall"
"235875313","Cardinal","Fall 2023","In Room","Helser Hall"
"235875393","25 Meal Blocks","Fall 2023","Application","Off Campus"
"215985485","Cardinal","Fall 2023","In Room","Eaton Hall"
"275455459","25 Meal Blocks","Fall 2023","History","Off Campus"
"225255764","Campanile","Fall 2023","Application","Off Campus"
"285355814","Gold","Fall 2023","In Room","Maple Hall"
"285495830","Cardinal","Fall 2023","In Room","Helser Hall"
"215475921","Cardinal","Fall 2023","In Room","Martin Hall"
"215485921","Cardinal","Fall 2023","In Room","Roberts Hall"
"215445982","Cardinal","Fall 2023","In Room","Wilson Hall"
"305595030","Cardinal","Fall 2023","In Room","Eaton Hall"
"305415069","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"305545081","100 Meal Blocks","Fall 2023","In Room","Wilson Hall"
"395105161","Cardinal","Fall 2023","In Room","Oak Hall"
"395635169","Cardinal","Fall 2023","In Room","Friley Hall"
"335735273","50 Meal Blocks","Fall 2023","History","Off Campus"
"385805319","Cardinal","Fall 2023","In Room","Wilson Hall"
"345175663","Campanile","Fall 2023","In Room","Wilson Hall"
"385305617","Gold","Fall 2023","In Room","Oak Hall"
"305265776","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 82"
"365245742","Gold","Fall 2023","In Room","Oak Hall"
"325325812","50 Meal Blocks","Fall 2023","History","Off Campus"
"445595060","Gold","Fall 2023","In Room","Friley Hall"
"405895340","Gold","Fall 2023","In Room","Buchanan Hall"
"425325880","Cardinal","Fall 2023","In Room","Freeman Hall"
"495415891","Cardinal","Fall 2023","In Room","Frederiksen Court 72"
"505555041","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 81"
"585585077","100 Meal Blocks","Fall 2023","In Room","University Village 129"
"545785254","Cardinal","Fall 2023","In Room","Friley Hall"
"505725316","Campanile","Fall 2023","In Room","Frederiksen Court 63"
"565885367","Cardinal","Fall 2023","In Room","Wilson Hall"
"545975440","Campanile","Fall 2023","In Room","Frederiksen Court 61"
"575935447","Gold","Fall 2023","In Room","Frederiksen Court 74"
"585935408","Gold","Fall 2023","In Room","Wilson Hall"
"515275751","Cardinal","Fall 2023","In Room","Willow Hall"
"525245711","50 Meal Blocks","Fall 2023","History","Off Campus"
"555285784","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"585405995","50 Meal Blocks","Fall 2023","Application","Off Campus"
"655535031","Cardinal","Fall 2023","In Room","Friley Hall"
"605805409","Cardinal","Fall 2023","In Room","Buchanan Hall"
"665995466","Cardinal","Fall 2023","In Room","Frederiksen Court 53"
"655035586","Gold","Fall 2023","In Room","Willow Hall"
"625245722","Cardinal","Fall 2023","In Room","Welch Hall"
"685235717","100 Meal Blocks","Fall 2023","History","Off Campus"
"765535005","50 Meal Blocks","Fall 2023","Application","Off Campus"
"775545098","Cardinal","Fall 2023","In Room","Eaton Hall"
"785665188","Cardinal","Fall 2023","In Room","Buchanan Hall"
"785835364","Cardinal","Fall 2023","In Room","Helser Hall"
"715995481","Cardinal","Fall 2023","In Room","Wilson Hall"
"755085564","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"715415884","Cardinal","Fall 2023","In Room","Helser Hall"
"765435915","Gold","Fall 2023","In Room","Wallace Hall"
"795435969","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"805505177","Cardinal","Fall 2023","In Room","Buchanan Hall"
"835615193","RA Plan","Fall 2023","In Room","Linden Hall"
"895665199","Cardinal","Fall 2023","In Room","Friley Hall"
"815645297","Cardinal","Fall 2023","In Room","Martin Hall"
"865925482","25 Meal Blocks","Fall 2023","Cancelled","Off Campus"
"885975468","25 Meal Blocks","Fall 2023","Application","Off Campus"
"895975408","Cardinal","Fall 2023","In Room","Maple Hall"
"875055557","Cardinal","Fall 2023","History","Off Campus"
"845155683","Campanile","Fall 2023","In Room","Frederiksen Court 36"
"845465934","Cardinal","Fall 2023","In Room","Helser Hall"
"855495917","Cardinal","Fall 2023","In Room","Martin Hall"
"965645146","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"945845394","Cardinal","Fall 2023","In Room","Barton Hall"
"995985499","Cardinal","Fall 2023","In Room","Willow Hall"
"915985546","Cardinal","Fall 2023","In Room","Buchanan Hall"
"925945598","Cardinal","Fall 2023","In Room","Larch Hall"
"095566079","Cardinal","Fall 2023","In Room","Helser Hall"
"005676268","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 42"
"045706284","RA Plan","Fall 2023","In Room","Willow Hall"
"075736276","Gold","Fall 2023","In Room","Maple Hall"
"035946402","Cardinal","Fall 2023","In Room","Larch Hall"
"045976473","Gold","Fall 2023","In Room","Geoffroy Hall"
"055996420","Cardinal","Fall 2023","In Room","Helser Hall"
"045086513","Cardinal","Fall 2023","In Room","Helser Hall"
"005286855","Cardinal","Fall 2023","In Room","Larch Hall"
"035376842","Cardinal","Fall 2023","In Room","Friley Hall"
"055396856","Gold","Fall 2023","In Room","Frederiksen Court 36"
"085416975","Campanile","Fall 2023","Application","Off Campus"
"115696110","Cardinal","Fall 2023","In Room","Willow Hall"
"185666183","Cardinal","Fall 2023","In Room","Friley Hall"
"105706230","Cardinal","Fall 2023","In Room","Roberts Hall"
"155776255","100 Meal Blocks","Fall 2023","In Room","Frederiksen Court 11"
"105906491","Campanile","Fall 2023","In Room","Frederiksen Court 11"
"175926417","Campanile","Fall 2023","History","Off Campus"
"105026510","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"125066531","Cardinal","Fall 2023","In Room","Birch Hall"
"145046513","Cardinal","Fall 2023","In Room","Oak Hall"
"105306840","Campanile","Fall 2023","In Room","Frederiksen Court 32"
"125406902","Gold","Fall 2023","In Room","Friley Hall"
"155406920","Campanile","Fall 2023","History","Off Campus"
"175456986","Campanile","Fall 2023","In Room","Frederiksen Court 82"
"275566057","Campanile","Fall 2023","Reserved","Wallace Hall"
"225816351","Campanile","Fall 2023","History","Off Campus"
"275866342","Cardinal","Fall 2023","In Room","Eaton Hall"
"235956483","Cardinal","Fall 2023","In Room","Lyon Hall"
"285066563","Cardinal","Fall 2023","In Room","Barton Hall"
"285006587","Campanile","Fall 2023","History","Off Campus"
"235186611","Cardinal","Fall 2023","History","Off Campus"
"235066628","Campanile","Fall 2023","In Room","Willow Hall"
"255236785","Gold","Fall 2023","In Room","Birch Hall"
"215366870","100 Meal Blocks","Fall 2023","History","Off Campus"
"215376929","25 Meal Blocks","Fall 2023","In Room","University Village 128"
"265456911","Cardinal","Fall 2023","In Room","Wilson Hall"
"265446941","Campanile","Fall 2023","In Room","Linden Hall"
"375546097","Cardinal","Fall 2023","In Room","Martin Hall"
"315556146","Campanile","Fall 2023","History","Off Campus"
"375686165","Cardinal","Fall 2023","In Room","Welch Hall"
"395756227","Cardinal","Fall 2023","In Room","Linden Hall"
"375826312","50 Meal Blocks","Fall 2023","History","Off Campus"
"375866388","Cardinal","Fall 2023","In Room","Wilson Hall"
"305906566","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 13"
"335146693","Campanile","Fall 2023","Reserved","Off Campus"
"325256711","Cardinal","Fall 2023","In Room","Larch Hall"
"375456906","Campanile","Fall 2023","History","Off Campus"
"435576083","Cardinal","Fall 2023","In Room","Friley Hall"
"435886392","25 Meal Blocks","Fall 2023","History","Off Campus"
"415906472","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"445016563","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"405126705","Cardinal","Fall 2023","In Room","Eaton Hall"
"425446762","Cardinal","Fall 2023","In Room","Barton Hall"
"435246773","Cardinal","Fall 2023","In Room","Oak Hall"
"595606175","Cardinal","Fall 2023","In Room","Eaton Hall"
"565706282","Cardinal","Fall 2023","In Room","Maple Hall"
"525856372","Cardinal","Fall 2023","In Room","Welch Hall"
"555876344","Gold","Fall 2023","In Room","Wilson Hall"
"515906410","Cardinal","Fall 2023","In Room","Willow Hall"
"595006595","Gold","Fall 2023","History","Off Campus"
"565296714","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"525406911","Cardinal","Fall 2023","In Room","Oak Hall"
"545476953","Gold","Fall 2023","In Room","Oak Hall"
"545376969","Cardinal","Fall 2023","In Room","Birch Hall"
"565496964","100 Meal Blocks","Fall 2023","History","Off Campus"
"575496982","100 Meal Blocks","Fall 2023","History","Off Campus"
"645506084","Cardinal","Fall 2023","In Room","Wilson Hall"
"675526067","Gold","Fall 2023","In Room","Geoffroy Hall"
"665676145","Cardinal","Fall 2023","In Room","Oak Hall"
"645656259","Campanile","Fall 2023","In Room","Frederiksen Court 63"
"605716305","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"655146559","Cardinal","Fall 2023","In Room","Buchanan Hall"
"625196680","50 Meal Blocks","Fall 2023","History","Off Campus"
"665146635","25 Meal Blocks","Fall 2023","Application","Off Campus"
"675276756","Cardinal","Fall 2023","In Room","Elm Hall"
"605306939","Cardinal","Fall 2023","In Room","Martin Hall"
"725476077","50 Meal Blocks","Fall 2023","History","Off Campus"
"795546044","Gold","Fall 2023","In Room","Barton Hall"
"755626120","Cardinal","Fall 2023","In Room","Willow Hall"
"755776294","Cardinal","Fall 2023","In Room","Eaton Hall"
"725826351","Cardinal","Fall 2023","In Room","Wallace Hall"
"765826376","Cardinal","Fall 2023","In Room","Wilson Hall"
"785896387","Cardinal","Fall 2023","In Room","Wallace Hall"
"715186441","Cardinal","Fall 2023","In Room","Larch Hall"
"775066555","Cardinal","Fall 2023","In Room","Helser Hall"
"735196652","Gold","Fall 2023","In Room","Martin Hall"
"765176665","Cardinal","Fall 2023","In Room","Friley Hall"
"785246737","Cardinal","Fall 2023","In Room","Buchanan Hall"
"795376817","Cardinal","Fall 2023","In Room","Martin Hall"
"785486947","Cardinal","Fall 2023","In Room","Helser Hall"
"855666170","25 Meal Blocks","Fall 2023","In Room","Frederiksen Court 62"
"895686148","Cardinal","Fall 2023","In Room","Helser Hall"
"805636239","Cardinal","Fall 2023","In Room","Wilson Hall"
"865726286","Cardinal","Fall 2023","In Room","Helser Hall"
"875786225","Cardinal","Fall 2023","In Room","Frederiksen Court 74"
"895926424","Cardinal","Fall 2023","In Room","Willow Hall"
"805956589","Cardinal","Fall 2023","In Room","Helser Hall"
"875196622","Cardinal","Fall 2023","In Room","Friley Hall"
"885136693","Cardinal","Fall 2023","In Room","Frederiksen Court 42"
"825376949","Cardinal","Fall 2023","In Room","Buchanan Hall"
"935436058","25 Meal Blocks","Fall 2023","History","Off Campus"
"975546075","Cardinal","Fall 2023","In Room","Willow Hall"
"925686191","Gold","Fall 2023","In Room","Birch Hall"
"975666115","Cardinal","Fall 2023","In Room","Welch Hall"
"965706245","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"935996459","Cardinal","Fall 2023","In Room","Oak Hall"
"965016554","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"945346853","Cardinal","Fall 2023","In Room","Freeman Hall"
"965426966","Cardinal","Fall 2023","In Room","Wilson Hall"
"005597137","Cardinal","Fall 2023","In Room","Friley Hall"
"095717278","Cardinal","Fall 2023","In Room","Wallace Hall"
"085817316","Cardinal","Fall 2023","In Room","Linden Hall"
"005857448","Gold","Fall 2023","In Room","Helser Hall"
"115487049","Cardinal","Fall 2023","In Room","Welch Hall"
"185577067","Cardinal","Fall 2023","In Room","Helser Hall"
"175697165","Cardinal","Fall 2023","In Room","Maple Hall"
"185897326","Campanile","Fall 2023","In Room","Frederiksen Court 82"
"165257734","Campanile","Fall 2023","In Room","Wilson Hall"
"135487842","Cardinal","Fall 2023","In Room","Helser Hall"
"105337939","Campanile","Fall 2023","In Room","Linden Hall"
"105307965","50 Meal Blocks","Fall 2023","History","Off Campus"
"225447006","25 Meal Blocks","Fall 2023","Application","Off Campus"
"265867365","100 Meal Blocks","Fall 2023","History","Off Campus"
"265947424","Cardinal","Fall 2023","In Room","Elm Hall"
"235987537","Campanile","Fall 2023","In Room","Frederiksen Court 52"
"275437570","Cardinal","Fall 2023","Application","Off Campus"
"215057638","Campanile","Fall 2023","In Room","Frederiksen Court 63"
"215127630","Campanile","Fall 2023","In Room","Birch Hall"
"265147634","Cardinal","Fall 2023","In Room","Larch Hall"
"235117717","100 Meal Blocks","Fall 2023","History","Off Campus"
"245287722","Cardinal","Fall 2023","In Room","Freeman Hall"
"285487976","Cardinal","Fall 2023","In Room","Eaton Hall"
"315627170","Gold","Fall 2023","Application","Off Campus"
"375647135","Cardinal","Fall 2023","In Room","Willow Hall"
"315747379","Cardinal","Fall 2023","In Room","Welch Hall"
"325227701","Cardinal","Fall 2023","In Room","Friley Hall"
"315247839","Cardinal","Fall 2023","In Room","Larch Hall"
"395357878","Cardinal","Fall 2023","In Room","Birch Hall"
"455267000","Cardinal","Fall 2023","In Room","Wilson Hall"
"485507033","Cardinal","Fall 2023","In Room","Helser Hall"
"485557085","50 Meal Blocks","Fall 2023","History","Off Campus"
"415687190","Cardinal","Fall 2023","In Room","Linden Hall"
"475617182","Gold","Fall 2023","In Room","Geoffroy Hall"
"405717385","50 Meal Blocks","Fall 2023","In Room","University Village 161"
"465807325","Cardinal","Fall 2023","In Room","Larch Hall"
"425087500","Cardinal","Fall 2023","In Room","Wilson Hall"
"485017526","Cardinal","Fall 2023","In Room","Helser Hall"
"405207898","Campanile","Fall 2023","In Room","Frederiksen Court 81"
"505417018","Gold","Fall 2023","In Room","Martin Hall"
"565507025","Cardinal","Fall 2023","In Room","Willow Hall"
"575197040","Cardinal","Fall 2023","In Room","Friley Hall"
"525737200","Cardinal","Fall 2023","In Room","Linden Hall"
"535777231","Cardinal","Fall 2023","In Room","Larch Hall"
"565827324","Cardinal","Fall 2023","In Room","Friley Hall"
"575817306","Cardinal","Fall 2023","In Room","Eaton Hall"
"535907472","Gold","Fall 2023","In Room","Geoffroy Hall"
"555927462","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"565997483","Cardinal","Fall 2023","In Room","Larch Hall"
"545987568","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 23"
"515087608","Cardinal","Fall 2023","In Room","Eaton Hall"
"545017669","Cardinal","Fall 2023","In Room","Helser Hall"
"575257741","50 Meal Blocks","Fall 2023","History","Off Campus"
"595397816","Cardinal","Fall 2023","In Room","Larch Hall"
"615477019","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 51"
"635777240","Cardinal","Fall 2023","In Room","Frederiksen Court 83"
"645727241","Cardinal","Fall 2023","In Room","Helser Hall"
"635807382","Campanile","Fall 2023","History","Off Campus"
"665827395","Cardinal","Fall 2023","In Room","Frederiksen Court 24"
"635957450","50 Meal Blocks","Fall 2023","History","Off Campus"
"635107690","Cardinal","Fall 2023","In Room","Birch Hall"
"675177671","50 Meal Blocks","Fall 2023","History","Off Campus"
"645287751","Cardinal","Fall 2023","In Room","Maple Hall"
"635327877","Cardinal","Fall 2023","In Room","Larch Hall"
"705497027","Gold","Fall 2023","In Room","Friley Hall"
"755667132","Cardinal","Fall 2023","In Room","Elm Hall"
"755707260","50 Meal Blocks","Fall 2023","History","Off Campus"
"785807365","Cardinal","Fall 2023","In Room","Friley Hall"
"715107690","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"705197797","50 Meal Blocks","Fall 2023","In Room","Frederiksen Court 62"
"735117786","25 Meal Blocks","Fall 2023","Application","Off Campus"
"745277762","Cardinal","Fall 2023","In Room","Geoffroy Hall"
"775297713","50 Meal Blocks","Fall 2023","History","Off Campus"
"775317805","Campanile","Fall 2023","In Room","Frederiksen Court 31"
"775347845","Cardinal","Fall 2023","In Room","Larch Hall"
"755417974","Cardinal","Fall 2023","In Room","Helser Hall"
"765417920","Cardinal","Fall 2023","In Room","Linden Hall"
"765477977","Cardinal","Fall 2023","In Room","Frederiksen Court 52"
"895597055","Cardinal","Fall 2023","History","Off Campus"
"895987144","Cardinal","Fall 2023","In Room","Willow Hall"
"895747253","50 Meal Blocks","Fall 2023","History","Off Campus"
"895177676","25 Meal Blocks","Fall 2023","History","Off Campus"
"865247704","Campanile","Fall 2023","In Room","Frederiksen Court 52"
